resource_id,name,state_name,district_name,district_key,resource_type,source_dataset,observation_year,temperature,dissolved_oxygen,ph,tds,turbidity,ecoli,nitrate,arsenic,fluoride,quality_status,latitude,longitude,water_quality_score
1995.0,"KHAPERKHEDA, SAONER,NAGPUR",Maharashtra,"KHAPERKHEDA, SAONER,NAGPUR",khaperkheda_saoner_nagpur,groundwater,Ground Water 2018.csv,2018.0,31.0,,7.45,711.6800000000001,,,,,,,,,85.0
1996.0,"KORADI, KAMPTEE,NAGPUR",Maharashtra,"KORADI, KAMPTEE,NAGPUR",koradi_kamptee_nagpur,groundwater,Ground Water 2018.csv,2018.0,30.0,,7.3,802.5600000000001,,,,,,,,,85.0
1997.0,"RAIPUR,HINGNA NAGPUR",Maharashtra,"RAIPUR,HINGNA NAGPUR",raipur_hingna_nagpur,groundwater,Ground Water 2018.csv,2018.0,27.0,,8.0,634.88,,,,,,,,,85.0
1998.0,"BRHAMNI, KALMESHWAR, NAGPUR",Maharashtra,"BRHAMNI, KALMESHWAR, NAGPUR",brhamni_kalmeshwar_nagpur,groundwater,Ground Water 2018.csv,2018.0,30.0,,7.7,555.52,,,,,,,,,85.0
1999.0,"CHANGERA, GONDIA",Maharashtra,"CHANGERA, GONDIA",changera_gondia,groundwater,Ground Water 2018.csv,2018.0,,,8.0,611.2,,,,,,,,,85.0
2001.0,"PARATWADA, ACHALPUR, AMRAVATI",Maharashtra,"PARATWADA, ACHALPUR, AMRAVATI",paratwada_achalpur_amravati,groundwater,Ground Water 2018.csv,2018.0,23.0,,7.6,614.4,,,,,,,,,85.0
2002.0,"ANJANGAON,AKOT, AKOLA",Maharashtra,"ANJANGAON,AKOT, AKOLA",anjangaon_akot_akola,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.8,496.32,,,,,,,,,100.0
2003.0,"SAWARGAON, YAVATMAL",Maharashtra,"SAWARGAON, YAVATMAL",sawargaon_yavatmal,groundwater,Ground Water 2018.csv,2018.0,23.0,,7.5,865.9200000000001,,,,,,,,,85.0
2004.0,"PARVATI INDL. ESTATE, YADRAV, SHIROL, KOLHAPUR",Maharashtra,"PARVATI INDL. ESTATE, YADRAV, SHIROL, KOLHAPUR",parvati_indl_estate_yadrav_shirol_kolhapur,groundwater,Ground Water 2018.csv,2018.0,,,7.35,1376.96,,,,,,,,,85.0
2005.0,"KHANJIRENAGAR, HATKANANGALE, KOLHAPUR",Maharashtra,"KHANJIRENAGAR, HATKANANGALE, KOLHAPUR",khanjirenagar_hatkanangale_kolhapur,groundwater,Ground Water 2018.csv,2018.0,,,7.55,1001.9200000000001,,,,,,,,,85.0
2006.0,"MIDC, SHINOLI, CHANDGAD, KOLHAPUR",Maharashtra,"MIDC, SHINOLI, CHANDGAD, KOLHAPUR",midc_shinoli_chandgad_kolhapur,groundwater,Ground Water 2018.csv,2018.0,,,7.550000000000001,283.84000000000003,,,,,,,,,100.0
2007.0,"SAVALI, MIRAJ, SANGLI",Maharashtra,"SAVALI, MIRAJ, SANGLI",savali_miraj_sangli,groundwater,Ground Water 2018.csv,2018.0,22.5,,7.7,2088.64,,,,,,,,,85.0
2008.0,"RASULWADI-SAMBARWADI, MIRAJSANGLI",Maharashtra,"RASULWADI-SAMBARWADI, MIRAJSANGLI",rasulwadi_sambarwadi_mirajsangli,groundwater,Ground Water 2018.csv,2018.0,21.0,,7.699999999999999,958.08,,,,,,,,,85.0
2202.0,"DUG WELL AT GHANE KUNT, NEAR AWASTHI, OWNED BY SHRI RAJENDRA AMRE , KHED, RATNAGIRI",Maharashtra,"DUG WELL AT GHANE KUNT, NEAR AWASTHI, OWNED BY SHRI RAJENDRA AMRE , KHED, RATNAGIRI",dug_well_at_ghane_kunt_near_awasthi_owned_by_shri_rajendra_amre_khed_ratnagiri,groundwater,Ground Water 2018.csv,2018.0,25.5,,6.9,207.36,,,,,,,,,100.0
2203.0,"HAND PUMP IN THE PREMISES OF ZILLA PARISHAD PRIMARY SCHOOL, BHUGAON, WARDHA",Maharashtra,"HAND PUMP IN THE PREMISES OF ZILLA PARISHAD PRIMARY SCHOOL, BHUGAON, WARDHA",hand_pump_in_the_premises_of_zilla_parishad_primary_school_bhugaon_wardha,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.6,615.6800000000001,,,,,,,,,85.0
2819.0,"DUG WELL OWNED BY SHRI DESHMUKH, MALEGAON, BARAMATI, PUNE",Maharashtra,"DUG WELL OWNED BY SHRI DESHMUKH, MALEGAON, BARAMATI, PUNE",dug_well_owned_by_shri_deshmukh_malegaon_baramati_pune,groundwater,Ground Water 2018.csv,2018.0,29.5,,8.149999999999999,1496.32,,,,,,,,,85.0
2820.0,"DUG WELL OWNED BY SHRI SHIVAJI BABAN DAREKAR, SANASWADI, SHIRUR, PUNE",Maharashtra,"DUG WELL OWNED BY SHRI SHIVAJI BABAN DAREKAR, SANASWADI, SHIRUR, PUNE",dug_well_owned_by_shri_shivaji_baban_darekar_sanaswadi_shirur_pune,groundwater,Ground Water 2018.csv,2018.0,28.0,,8.35,685.44,,,,,,,,,85.0
2821.0,"BORE WELL AT BALE RAILWAY STATION PREMISES OWNED BY SHRI DIGAMBAR JOSHI, DAHEGAON, NORTH SOLAPUR",Maharashtra,"BORE WELL AT BALE RAILWAY STATION PREMISES OWNED BY SHRI DIGAMBAR JOSHI, DAHEGAON, NORTH SOLAPUR",bore_well_at_bale_railway_station_premises_owned_by_shri_digambar_joshi_dahegaon_north_solapur,groundwater,Ground Water 2018.csv,2018.0,35.0,,8.1,421.12,,,,,,,,,100.0
2822.0,"BORE WELL NEAR CHINCHOLI, MOHOL, SOLAPUR",Maharashtra,"BORE WELL NEAR CHINCHOLI, MOHOL, SOLAPUR",bore_well_near_chincholi_mohol_solapur,groundwater,Ground Water 2018.csv,2018.0,27.0,,8.1,988.8000000000001,,,,,,,,,85.0
2823.0,"BORE WELL AT SHETE VASTI NEAR OLD TULJAPUR ROAD, TULJAPUR NAKA, SOLAPUR",Maharashtra,"BORE WELL AT SHETE VASTI NEAR OLD TULJAPUR ROAD, TULJAPUR NAKA, SOLAPUR",bore_well_at_shete_vasti_near_old_tuljapur_road_tuljapur_naka_solapur,groundwater,Ground Water 2018.csv,2018.0,28.0,,8.5,630.4,,,,,,,,,85.0
2826.0,"DUG WELL NEAR RAILWAY STATION, COTTON MARKET, WARDHA",Maharashtra,"DUG WELL NEAR RAILWAY STATION, COTTON MARKET, WARDHA",dug_well_near_railway_station_cotton_market_wardha,groundwater,Ground Water 2018.csv,2018.0,28.5,,7.8,591.04,,,,,,,,,85.0
2828.0,"DUG WELL NEAR JILLA PARISHAD PRIMARY SCHOOL, VISAPUR, BALLARPUR, CHANDRAPUR",Maharashtra,"DUG WELL NEAR JILLA PARISHAD PRIMARY SCHOOL, VISAPUR, BALLARPUR, CHANDRAPUR",dug_well_near_jilla_parishad_primary_school_visapur_ballarpur_chandrapur,groundwater,Ground Water 2018.csv,2018.0,23.5,,7.45,629.12,,,,,,,,,85.0
2829.0,"BORE WELL AT MIDC SHIROLI NEAR M/S PRATIBHA ENTERPRISES, HATKANANGALE, KOLHAPUR",Maharashtra,"BORE WELL AT MIDC SHIROLI NEAR M/S PRATIBHA ENTERPRISES, HATKANANGALE, KOLHAPUR",bore_well_at_midc_shiroli_near_m_s_pratibha_enterprises_hatkanangale_kolhapur,groundwater,Ground Water 2018.csv,2018.0,,,7.8,1091.84,,,,,,,,,85.0
2830.0,"BORE WELL AT MIDC GOKUL-SHIRGAON, KARVIR, KOLHAPUR",Maharashtra,"BORE WELL AT MIDC GOKUL-SHIRGAON, KARVIR, KOLHAPUR",bore_well_at_midc_gokul_shirgaon_karvir_kolhapur,groundwater,Ground Water 2018.csv,2018.0,,,7.4,631.6800000000001,,,,,,,,,85.0
2831.0,"DUG WELL AT SAKHARALI NEAR MIDC ISLAMPUR NEAR KRISHNA MILK INDUSTRY, WALWA, SANGALI",Maharashtra,"DUG WELL AT SAKHARALI NEAR MIDC ISLAMPUR NEAR KRISHNA MILK INDUSTRY, WALWA, SANGALI",dug_well_at_sakharali_near_midc_islampur_near_krishna_milk_industry_walwa_sangali,groundwater,Ground Water 2018.csv,2018.0,22.0,,7.6,1442.24,,,,,,,,,85.0
2832.0,"DUG WELL NO-1 AT BRAHMANWADI ANJANWEL OWNED BY SHRI VAIDYA, GUHAGAR, RATNAGIRI",Maharashtra,"DUG WELL NO-1 AT BRAHMANWADI ANJANWEL OWNED BY SHRI VAIDYA, GUHAGAR, RATNAGIRI",dug_well_no_1_at_brahmanwadi_anjanwel_owned_by_shri_vaidya_guhagar_ratnagiri,groundwater,Ground Water 2018.csv,2018.0,25.5,,7.300000000000001,134.08,,,,,,,,,100.0
2833.0,"DUG WELL NO-1 AT GROUP GRAM PANCHAYAT AT ARKETWADI NEAR MASJID, KHED, RATNAGIRI",Maharashtra,"DUG WELL NO-1 AT GROUP GRAM PANCHAYAT AT ARKETWADI NEAR MASJID, KHED, RATNAGIRI",dug_well_no_1_at_group_gram_panchayat_at_arketwadi_near_masjid_khed_ratnagiri,groundwater,Ground Water 2018.csv,2018.0,25.5,,6.949999999999999,1507.2,,,,,,,,,85.0
2834.0,"DUG WELL NO-2 AT ARKETWADI, KHED, RATNAGIRI",Maharashtra,"DUG WELL NO-2 AT ARKETWADI, KHED, RATNAGIRI",dug_well_no_2_at_arketwadi_khed_ratnagiri,groundwater,Ground Water 2018.csv,2018.0,25.5,,6.949999999999999,1616.0,,,,,,,,,85.0
2835.0,"DUG WELL NO-2 OWNED BY GROUP GRAM PANCHAYAT BRAHMANWADI, ANJANWEL, GUHAGAR, RATNAGIRI",Maharashtra,"DUG WELL NO-2 OWNED BY GROUP GRAM PANCHAYAT BRAHMANWADI, ANJANWEL, GUHAGAR, RATNAGIRI",dug_well_no_2_owned_by_group_gram_panchayat_brahmanwadi_anjanwel_guhagar_ratnagiri,groundwater,Ground Water 2018.csv,2018.0,25.5,,7.4,160.32,,,,,,,,,100.0
1920.0,KAKCHING,Manipur,KAKCHING,kakching,groundwater,Ground Water 2018.csv,2018.0,27.0,,7.4,483.2,,,,,,,,,100.0
1921.0,HEIROK,Manipur,HEIROK,heirok,groundwater,Ground Water 2018.csv,2018.0,25.0,,7.5,566.4,,,,,,,,,85.0
1922.0,LAMKA,Manipur,LAMKA,lamka,groundwater,Ground Water 2018.csv,2018.0,25.0,,6.3,416.64,,,,,,,,,85.0
1923.0,MOREH,Manipur,MOREH,moreh,groundwater,Ground Water 2018.csv,2018.0,28.0,,7.5,5587.84,,,,,,,,,85.0
1924.0,PALLEL,Manipur,PALLEL,pallel,groundwater,Ground Water 2018.csv,2018.0,25.0,,6.3,,,,,,,,,,85.0
2882.0,"HAND PUMP AT KANGPOKPI, SENAPATI",Manipur,"HAND PUMP AT KANGPOKPI, SENAPATI",hand_pump_at_kangpokpi_senapati,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.3,371.84000000000003,,,,,,,,,100.0
1634.0,"POLICE BAZAR, SHILLONG (POLICE BAZAAR SPRING)",Meghalaya,"POLICE BAZAR, SHILLONG (POLICE BAZAAR SPRING)",police_bazar_shillong_police_bazaar_spring,groundwater,Ground Water 2018.csv,2018.0,17.0,,5.7,163.20000000000002,,,,,,,,,85.0
1635.0,"MAWLAI, SHILLONG (MAWPDANG SPRING)",Meghalaya,"MAWLAI, SHILLONG (MAWPDANG SPRING)",mawlai_shillong_mawpdang_spring,groundwater,Ground Water 2018.csv,2018.0,18.0,,5.7,184.32,,,,,,,,,85.0
1636.0,"INDUSTRIAL ESTATE, BYRNIHAT (NARBONG WELL - SPRING)",Meghalaya,"INDUSTRIAL ESTATE, BYRNIHAT (NARBONG WELL - SPRING)",industrial_estate_byrnihat_narbong_well_spring,groundwater,Ground Water 2018.csv,2018.0,21.5,,6.1,70.08,,,,,,,,,85.0
1637.0,"SOHRA, CHERRAPUNJEE (WAH U DKHAR -SPRING)",Meghalaya,"SOHRA, CHERRAPUNJEE (WAH U DKHAR -SPRING)",sohra_cherrapunjee_wah_u_dkhar_spring,groundwater,Ground Water 2018.csv,2018.0,15.5,,6.25,70.08,,,,,,,,,85.0
1638.0,SHANGPUNG (UMSAHEP SPRING),Meghalaya,SHANGPUNG (UMSAHEP SPRING),shangpung_umsahep_spring,groundwater,Ground Water 2018.csv,2018.0,18.5,,5.1,96.0,,,,,,,,,85.0
3385.0,MAWTHADRISHAN WELL AT MARKASA,Meghalaya,MAWTHADRISHAN WELL AT MARKASA,mawthadrishan_well_at_markasa,groundwater,Ground Water 2018.csv,2018.0,20.5,,6.65,32.96,,,,,,,,,100.0
3386.0,JAKREM HOT SPRING AT JAKREM,Meghalaya,JAKREM HOT SPRING AT JAKREM,jakrem_hot_spring_at_jakrem,groundwater,Ground Water 2018.csv,2018.0,42.5,,9.35,228.8,,,,,,,,,85.0
2054.0,RAMHLUM (NORTHERN PART),Mizoram,RAMHLUM (NORTHERN PART),ramhlum_northern_part,groundwater,Ground Water 2018.csv,2018.0,20.5,,6.45,90.56,,,,,,,,,85.0
2055.0,MISSION VENGTHLANG (SOUTHERN PART),Mizoram,MISSION VENGTHLANG (SOUTHERN PART),mission_vengthlang_southern_part,groundwater,Ground Water 2018.csv,2018.0,17.5,,7.300000000000001,265.92,,,,,,,,,100.0
3729.0,"BAWNGKAWN HAND PUMP,NEAR HB PETROL PUMP",Mizoram,"BAWNGKAWN HAND PUMP,NEAR HB PETROL PUMP",bawngkawn_hand_pump_near_hb_petrol_pump,groundwater,Ground Water 2018.csv,2018.0,20.0,,6.5,272.96,,,,,,,,,100.0
3730.0,SELESIH HAND PUMP,Mizoram,SELESIH HAND PUMP,selesih_hand_pump,groundwater,Ground Water 2018.csv,2018.0,20.0,,6.85,274.56,,,,,,,,,100.0
3731.0,TUIKUAL HAND PUMP,Mizoram,TUIKUAL HAND PUMP,tuikual_hand_pump,groundwater,Ground Water 2018.csv,2018.0,21.0,,7.0,264.32,,,,,,,,,100.0
3732.0,"CHALTLANG HAND PUMP, NEAR REMI TYRE WORKS",Mizoram,"CHALTLANG HAND PUMP, NEAR REMI TYRE WORKS",chaltlang_hand_pump_near_remi_tyre_works,groundwater,Ground Water 2018.csv,2018.0,20.0,,6.65,276.48,,,,,,,,,100.0
3733.0,S HLIMEN HAND PUMP,Mizoram,S HLIMEN HAND PUMP,s_hlimen_hand_pump,groundwater,Ground Water 2018.csv,2018.0,19.5,,6.800000000000001,311.04,,,,,,,,,100.0
3734.0,"TLAWNG RIVER,UPSTREAM ZOBAWK,LUNGLEI",Mizoram,"TLAWNG RIVER,UPSTREAM ZOBAWK,LUNGLEI",tlawng_river_upstream_zobawk_lunglei,groundwater,Ground Water 2018.csv,2018.0,22.0,,6.800000000000001,284.16,,,,,,,,,100.0
3735.0,MAT RIVER,Mizoram,MAT RIVER,mat_river,groundwater,Ground Water 2018.csv,2018.0,22.0,,6.95,200.64000000000001,,,,,,,,,100.0
3736.0,"TLAWNG RIVER,PIALTHLENG ZOTLANG, LUNGLEI",Mizoram,"TLAWNG RIVER,PIALTHLENG ZOTLANG, LUNGLEI",tlawng_river_pialthleng_zotlang_lunglei,groundwater,Ground Water 2018.csv,2018.0,22.0,,7.6,218.56,,,,,,,,,100.0
3737.0,"VAITUI TUIKHUR,THEIRIAT, LUNGLEI",Mizoram,"VAITUI TUIKHUR,THEIRIAT, LUNGLEI",vaitui_tuikhur_theiriat_lunglei,groundwater,Ground Water 2018.csv,2018.0,17.0,,7.2,438.08,,,,,,,,,100.0
3738.0,"SAP TUIKHUR, SERKAWN NEARBY",Mizoram,"SAP TUIKHUR, SERKAWN NEARBY",sap_tuikhur_serkawn_nearby,groundwater,Ground Water 2018.csv,2018.0,16.0,,7.0,198.08,,,,,,,,,100.0
3739.0,"ZOBAWK VENG HAND PUMP, LUNGLEI",Mizoram,"ZOBAWK VENG HAND PUMP, LUNGLEI",zobawk_veng_hand_pump_lunglei,groundwater,Ground Water 2018.csv,2018.0,21.0,,7.2,184.96,,,,,,,,,100.0
3742.0,"CHANMARI HAND PUMP, LAWNGTLAI",Mizoram,"CHANMARI HAND PUMP, LAWNGTLAI",chanmari_hand_pump_lawngtlai,groundwater,Ground Water 2018.csv,2018.0,21.5,,6.9,268.48,,,,,,,,,100.0
4128.0,"HAND PUMP, NEW SAIHA BAZAR",Mizoram,"HAND PUMP, NEW SAIHA BAZAR",hand_pump_new_saiha_bazar,groundwater,Ground Water 2018.csv,2018.0,19.5,,7.050000000000001,95.36,,,,,,,,,100.0
2896.0,BOREWELL AT KOHIMA VILLAGE IN KOHIMA,Nagaland,BOREWELL AT KOHIMA VILLAGE IN KOHIMA,borewell_at_kohima_village_in_kohima,groundwater,Ground Water 2018.csv,2018.0,18.5,,7.1,456.0,,,,,,,,,100.0
2897.0,"BOREWELL AT KAMDI BAZAR, PEREN",Nagaland,"BOREWELL AT KAMDI BAZAR, PEREN",borewell_at_kamdi_bazar_peren,groundwater,Ground Water 2018.csv,2018.0,27.5,,6.45,160.0,,,,,,,,,85.0
2898.0,"OPENWELL AT DOYAPUR DHANSIRIPAR DIVISION, DIMAPUR",Nagaland,"OPENWELL AT DOYAPUR DHANSIRIPAR DIVISION, DIMAPUR",openwell_at_doyapur_dhansiripar_division_dimapur,groundwater,Ground Water 2018.csv,2018.0,26.0,,5.75,100.48,,,,,,,,,85.0
2899.0,"BOREWELL AT DHANSIRIPAR, DHANSIRIPAR DIVISION, DIMAPUR",Nagaland,"BOREWELL AT DHANSIRIPAR, DHANSIRIPAR DIVISION, DIMAPUR",borewell_at_dhansiripar_dhansiripar_division_dimapur,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.05,160.64000000000001,,,,,,,,,100.0
2900.0,"OPENWELL AT TOULAZOUMA VILLAGE, DIMAPUR",Nagaland,"OPENWELL AT TOULAZOUMA VILLAGE, DIMAPUR",openwell_at_toulazouma_village_dimapur,groundwater,Ground Water 2018.csv,2018.0,27.5,,6.95,128.96,,,,,,,,,100.0
2901.0,"OPENWELL AT LUNGWIRAM VILLAGE, DIMAPUR",Nagaland,"OPENWELL AT LUNGWIRAM VILLAGE, DIMAPUR",openwell_at_lungwiram_village_dimapur,groundwater,Ground Water 2018.csv,2018.0,32.0,,6.5,138.56,,,,,,,,,100.0
2902.0,"BOREWELL AT THAHEKHU VILLAGE, DIMAPUR",Nagaland,"BOREWELL AT THAHEKHU VILLAGE, DIMAPUR",borewell_at_thahekhu_village_dimapur,groundwater,Ground Water 2018.csv,2018.0,26.0,,8.0,239.36,,,,,,,,,100.0
2903.0,"OPENWELL AT SIGNAL ANGAMI VILLAGE, DIMAPUR",Nagaland,"OPENWELL AT SIGNAL ANGAMI VILLAGE, DIMAPUR",openwell_at_signal_angami_village_dimapur,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.15,499.84000000000003,,,,,,,,,100.0
2904.0,"OPENWELL AT NAGA CEMETERY, DIMAPUR",Nagaland,"OPENWELL AT NAGA CEMETERY, DIMAPUR",openwell_at_naga_cemetery_dimapur,groundwater,Ground Water 2018.csv,2018.0,26.0,,6.65,463.04,,,,,,,,,100.0
2905.0,"BOREWELL AT SIGNAL POINT, DIMAPUR",Nagaland,"BOREWELL AT SIGNAL POINT, DIMAPUR",borewell_at_signal_point_dimapur,groundwater,Ground Water 2018.csv,2018.0,27.0,,6.7,508.48,,,,,,,,,85.0
1644.0,"JAGATPUR INDUSTRIAL AREA, CUTTACK",Odisha,"JAGATPUR INDUSTRIAL AREA, CUTTACK",jagatpur_industrial_area_cuttack,groundwater,Ground Water 2018.csv,2018.0,26.5,,8.1,482.56,,,,,,,,,100.0
1645.0,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK",Odisha,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK",madhupatna_kalyan_nagar_area_cuttack,groundwater,Ground Water 2018.csv,2018.0,26.5,,8.1,261.44,,,,,,,,,100.0
1646.0,"BIDANASHI - TULASIPUR AREA, CUTTACK",Odisha,"BIDANASHI - TULASIPUR AREA, CUTTACK",bidanashi_tulasipur_area_cuttack,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.95,104.96000000000001,,,,,,,,,100.0
1647.0,"BADAMBARI AREA, CUTTACK",Odisha,"BADAMBARI AREA, CUTTACK",badambari_area_cuttack,groundwater,Ground Water 2018.csv,2018.0,26.0,,8.05,198.72,,,,,,,,,100.0
1648.0,"RANIHAT- MANGALABAGH AREA, CUTTACK",Odisha,"RANIHAT- MANGALABAGH AREA, CUTTACK",ranihat_mangalabagh_area_cuttack,groundwater,Ground Water 2018.csv,2018.0,26.5,,8.1,173.12,,,,,,,,,100.0
1649.0,"KHANDAGIRI AREA, BHUBANESWAR",Odisha,"KHANDAGIRI AREA, BHUBANESWAR",khandagiri_area_bhubaneswar,groundwater,Ground Water 2018.csv,2018.0,27.0,,6.4,321.92,,,,,,,,,85.0
1650.0,"CAPITAL HOSPITAL AREA, BHUBANESWAR",Odisha,"CAPITAL HOSPITAL AREA, BHUBANESWAR",capital_hospital_area_bhubaneswar,groundwater,Ground Water 2018.csv,2018.0,28.0,,6.45,113.28,,,,,,,,,85.0
1651.0,"OLD TOWN- SAMANTARAAIPUR AREA, BHUBANESWAR",Odisha,"OLD TOWN- SAMANTARAAIPUR AREA, BHUBANESWAR",old_town_samantaraaipur_area_bhubaneswar,groundwater,Ground Water 2018.csv,2018.0,26.5,,7.05,454.40000000000003,,,,,,,,,100.0
1652.0,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR",Odisha,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR",kalpna_laxminagar_area_bhubaneswar,groundwater,Ground Water 2018.csv,2018.0,27.0,,6.3,288.0,,,,,,,,,85.0
1653.0,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR / CHANDRASHEKHARPUR",Odisha,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR / CHANDRASHEKHARPUR",mancheswar_industrial_area_bhubaneswar_chandrashekharpur,groundwater,Ground Water 2018.csv,2018.0,26.0,,6.699999999999999,89.92,,,,,,,,,100.0
1654.0,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA, BHUBANESWAR",Odisha,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA, BHUBANESWAR",secretariat_governor_house_oldbus_stand_area_bhubaneswar,groundwater,Ground Water 2018.csv,2018.0,26.0,,6.95,201.92000000000002,,,,,,,,,100.0
1655.0,"NEAR SEA BEACH, PURI",Odisha,"NEAR SEA BEACH, PURI",near_sea_beach_puri,groundwater,Ground Water 2018.csv,2018.0,24.5,,8.149999999999999,6716.8,,,,,,,,,85.0
1656.0,"NEAR JAGANNATH TEMPLE, PURI",Odisha,"NEAR JAGANNATH TEMPLE, PURI",near_jagannath_temple_puri,groundwater,Ground Water 2018.csv,2018.0,25.0,,8.15,660.48,,,,,,,,,85.0
1657.0,"HOSPITAL - BUS STAND- MAUSHIMA TEMPLE AREA, PURI",Odisha,"HOSPITAL - BUS STAND- MAUSHIMA TEMPLE AREA, PURI",hospital_bus_stand_maushima_temple_area_puri,groundwater,Ground Water 2018.csv,2018.0,25.5,,8.05,486.40000000000003,,,,,,,,,100.0
1658.0,"NEAR RIVER KUSHABHADRA, PURI",Odisha,"NEAR RIVER KUSHABHADRA, PURI",near_river_kushabhadra_puri,groundwater,Ground Water 2018.csv,2018.0,25.0,,7.7,297.28000000000003,,,,,,,,,100.0
3964.0,"NEAR MKCG MEDICAL COLLEGE, BERHAMPUR",Odisha,"NEAR MKCG MEDICAL COLLEGE, BERHAMPUR",near_mkcg_medical_college_berhampur,groundwater,Ground Water 2018.csv,2018.0,24.0,,7.949999999999999,357.76,,,,,,,,,100.0
3965.0,"NEAR BUS STAND, BERHAMPUR",Odisha,"NEAR BUS STAND, BERHAMPUR",near_bus_stand_berhampur,groundwater,Ground Water 2018.csv,2018.0,22.0,,7.7,740.8000000000001,,,,,,,,,85.0
3966.0,"NEAR BADABAZAR, BERHAMPUR",Odisha,"NEAR BADABAZAR, BERHAMPUR",near_badabazar_berhampur,groundwater,Ground Water 2018.csv,2018.0,19.0,,7.65,749.76,,,,,,,,,85.0
3967.0,"NEAR RAILWAY STATION STAND, BERHAMPUR",Odisha,"NEAR RAILWAY STATION STAND, BERHAMPUR",near_railway_station_stand_berhampur,groundwater,Ground Water 2018.csv,2018.0,23.0,,7.65,805.76,,,,,,,,,85.0
3968.0,"NEAR VSS MEDICAL COLLEGE, BURLA, SAMBALPUR",Odisha,"NEAR VSS MEDICAL COLLEGE, BURLA, SAMBALPUR",near_vss_medical_college_burla_sambalpur,groundwater,Ground Water 2018.csv,2018.0,27.0,,8.05,451.84000000000003,,,,,,,,,100.0
3969.0,"NEAR RAILWAY STATION, SAMBALPUR",Odisha,"NEAR RAILWAY STATION, SAMBALPUR",near_railway_station_sambalpur,groundwater,Ground Water 2018.csv,2018.0,27.5,,7.8,778.24,,,,,,,,,85.0
3970.0,"NEAR PANTHANIVAS, SAMBALPUR",Odisha,"NEAR PANTHANIVAS, SAMBALPUR",near_panthanivas_sambalpur,groundwater,Ground Water 2018.csv,2018.0,27.0,,7.4,269.12,,,,,,,,,100.0
3971.0,ANGUL TOWNSHIP,Odisha,ANGUL TOWNSHIP,angul_township,groundwater,Ground Water 2018.csv,2018.0,26.5,,7.55,721.92,,,,,,,,,85.0
3972.0,"NALCO TOWNSHIP, TALCHER",Odisha,"NALCO TOWNSHIP, TALCHER",nalco_township_talcher,groundwater,Ground Water 2018.csv,2018.0,26.0,,8.0,391.04,,,,,,,,,100.0
3973.0,"MAHANADI COAL FIELD AREA, TALCHER",Odisha,"MAHANADI COAL FIELD AREA, TALCHER",mahanadi_coal_field_area_talcher,groundwater,Ground Water 2018.csv,2018.0,25.0,,7.65,309.12,,,,,,,,,100.0
3974.0,"KANIHA, TALCHER",Odisha,"KANIHA, TALCHER",kaniha_talcher,groundwater,Ground Water 2018.csv,2018.0,26.5,,8.05,336.96,,,,,,,,,100.0
3975.0,TALCHER TOWN,Odisha,TALCHER TOWN,talcher_town,groundwater,Ground Water 2018.csv,2018.0,26.5,,7.7,613.12,,,,,,,,,85.0
3976.0,"MERAMUNDALI AREA, TALCHER",Odisha,"MERAMUNDALI AREA, TALCHER",meramundali_area_talcher,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.949999999999999,626.24,,,,,,,,,85.0
3977.0,TALCHER THERMAL AREA,Odisha,TALCHER THERMAL AREA,talcher_thermal_area,groundwater,Ground Water 2018.csv,2018.0,26.0,,7.6,969.28,,,,,,,,,85.0
3978.0,"BANARPAL, TALCHER",Odisha,"BANARPAL, TALCHER",banarpal_talcher,groundwater,Ground Water 2018.csv,2018.0,24.5,,7.65,606.08,,,,,,,,,85.0
3979.0,"KULAD, TALCHER",Odisha,"KULAD, TALCHER",kulad_talcher,groundwater,Ground Water 2018.csv,2018.0,26.0,,8.2,431.04,,,,,,,,,100.0
3980.0,"THELKOI, JHARSUGUDA",Odisha,"THELKOI, JHARSUGUDA",thelkoi_jharsuguda,groundwater,Ground Water 2018.csv,2018.0,20.0,,7.05,211.20000000000002,,,,,,,,,100.0
3981.0,"BURKHAMUNDA, JHARSUGUDA",Odisha,"BURKHAMUNDA, JHARSUGUDA",burkhamunda_jharsuguda,groundwater,Ground Water 2018.csv,2018.0,20.5,,7.1,163.84,,,,,,,,,100.0
3982.0,"BADAMANI INDUSTRIAL ESTATE, JHARSUGUDA",Odisha,"BADAMANI INDUSTRIAL ESTATE, JHARSUGUDA",badamani_industrial_estate_jharsuguda,groundwater,Ground Water 2018.csv,2018.0,20.0,,7.05,64.32000000000001,,,,,,,,,100.0
