Village_ID,Village,State,District,Water_Source,pH,TDS,Hardness,Fluoride,Arsenic,Quality_Status
36412,Village_36412,Uttar Pradesh,Bhopal,Groundwater,7.22,1087,249,1.73,0.086,Unsafe
36413,Village_36413,Maharashtra,Muzaffarnagar,Groundwater,8.39,1051,270,1.72,0.022,Unsafe
36414,Village_36414,Madhya Pradesh,Nagpur,Groundwater,6.57,1045,427,2.31,0.096,Unsafe
36415,Village_36415,Tamil Nadu,Chennai,Groundwater,8.38,618,271,0.98,0.063,Unsafe
36416,Village_36416,Bihar,Nagpur,Groundwater,7.78,925,226,0.37,0.068,Unsafe
36417,Village_36417,Gujarat,Chennai,Groundwater,8.28,781,182,0.29,0.065,Unsafe
36418,Village_36418,Madhya Pradesh,Patna,Groundwater,7.26,256,338,2.49,0.051,Unsafe
36419,Village_36419,Madhya Pradesh,Kolkata,Groundwater,6.76,1142,169,0.98,0.07,Unsafe
36420,Village_36420,Maharashtra,Jaipur,Groundwater,7.08,1115,217,2.42,0.031,Unsafe
36421,Village_36421,West Bengal,Chennai,Groundwater,7.88,1244,371,1.44,0.009,Unsafe
36422,Village_36422,Tamil Nadu,Muzaffarnagar,Groundwater,7.8,807,407,1.94,0.1,Unsafe
36423,Village_36423,Uttar Pradesh,Muzaffarnagar,Groundwater,7.7,907,438,2.15,0.067,Unsafe
36424,Village_36424,Maharashtra,Nagpur,Groundwater,7.04,676,280,2.6,0.014,Unsafe
36425,Village_36425,Maharashtra,Ahmedabad,Groundwater,7.41,277,227,2.33,0.006,Unsafe
36426,Village_36426,Maharashtra,Jaipur,Groundwater,8.0,437,152,2.13,0.001,Unsafe
36427,Village_36427,Maharashtra,Jaipur,Groundwater,6.77,1461,273,1.33,0.072,Unsafe
36428,Village_36428,Tamil Nadu,Nagpur,Groundwater,6.53,300,392,0.75,0.007,Safe
36429,Village_36429,Madhya Pradesh,Ahmedabad,Groundwater,6.79,593,489,2.85,0.098,Unsafe
36430,Village_36430,Madhya Pradesh,Chennai,Groundwater,8.23,1090,103,0.99,0.028,Unsafe
36431,Village_36431,Gujarat,Kolkata,Groundwater,8.03,1156,307,1.2,0.014,Unsafe
36432,Village_36432,Tamil Nadu,Muzaffarnagar,Groundwater,7.23,983,275,1.14,0.046,Unsafe
36433,Village_36433,Maharashtra,Ahmedabad,Groundwater,6.84,978,292,1.25,0.028,Unsafe
36434,Village_36434,Gujarat,Ahmedabad,Groundwater,8.4,1218,398,1.77,0.022,Unsafe
36435,Village_36435,Bihar,Patna,Groundwater,6.63,1034,308,0.73,0.086,Unsafe
36436,Village_36436,Rajasthan,Chennai,Groundwater,7.34,532,224,0.72,0.082,Unsafe
36437,Village_36437,Rajasthan,Chennai,Groundwater,8.4,1273,217,2.35,0.086,Unsafe
36438,Village_36438,Rajasthan,Ahmedabad,Groundwater,6.74,316,348,2.23,0.016,Unsafe
36439,Village_36439,West Bengal,Bhopal,Groundwater,7.66,616,250,1.78,0.001,Unsafe
36440,Village_36440,Tamil Nadu,Bhopal,Groundwater,6.79,521,422,2.48,0.033,Unsafe
36441,Village_36441,Rajasthan,Ahmedabad,Groundwater,8.04,305,345,0.86,0.011,Unsafe
36442,Village_36442,Madhya Pradesh,Kolkata,Groundwater,7.26,793,140,0.22,0.005,Unsafe
36443,Village_36443,Maharashtra,Muzaffarnagar,Groundwater,7.51,817,305,1.24,0.008,Unsafe
36444,Village_36444,Tamil Nadu,Ahmedabad,Groundwater,7.28,1497,424,0.2,0.048,Unsafe
36445,Village_36445,Uttar Pradesh,Patna,Groundwater,6.82,1141,147,1.48,0.047,Unsafe
36446,Village_36446,Uttar Pradesh,Muzaffarnagar,Groundwater,8.36,711,191,1.83,0.006,Unsafe
36447,Village_36447,West Bengal,Kolkata,Groundwater,7.54,619,256,2.59,0.076,Unsafe
36448,Village_36448,Bihar,Kolkata,Groundwater,7.97,1389,394,0.23,0.002,Unsafe
36449,Village_36449,Maharashtra,Ahmedabad,Groundwater,8.28,718,377,1.5,0.008,Unsafe
36450,Village_36450,Madhya Pradesh,Ahmedabad,Groundwater,6.66,1188,160,1.47,0.004,Unsafe
36451,Village_36451,Gujarat,Chennai,Groundwater,6.91,873,131,1.15,0.001,Unsafe
36452,Village_36452,Maharashtra,Ahmedabad,Groundwater,6.92,669,237,2.11,0.041,Unsafe
36453,Village_36453,West Bengal,Kolkata,Groundwater,6.79,723,431,2.62,0.029,Unsafe
36454,Village_36454,Madhya Pradesh,Muzaffarnagar,Groundwater,6.88,1476,392,0.58,0.047,Unsafe
36455,Village_36455,West Bengal,Bhopal,Groundwater,7.34,601,386,2.81,0.056,Unsafe
36456,Village_36456,Gujarat,Nagpur,Groundwater,7.82,743,222,0.31,0.031,Unsafe
36457,Village_36457,Gujarat,Patna,Groundwater,7.26,733,469,1.95,0.022,Unsafe
36458,Village_36458,Bihar,Ahmedabad,Groundwater,6.91,1282,313,0.44,0.034,Unsafe
36459,Village_36459,Rajasthan,Muzaffarnagar,Groundwater,8.21,1331,219,2.0,0.091,Unsafe
36460,Village_36460,Rajasthan,Bhopal,Groundwater,7.25,1035,229,1.44,0.014,Unsafe
36461,Village_36461,Uttar Pradesh,Nagpur,Groundwater,7.39,875,462,0.47,0.077,Unsafe
36462,Village_36462,Maharashtra,Nagpur,Groundwater,6.88,448,460,0.97,0.073,Unsafe
36463,Village_36463,Madhya Pradesh,Jaipur,Groundwater,7.47,628,171,2.1,0.081,Unsafe
36464,Village_36464,Maharashtra,Patna,Groundwater,8.09,888,333,0.5,0.061,Unsafe
36465,Village_36465,Rajasthan,Jaipur,Groundwater,8.08,1384,435,0.41,0.099,Unsafe
36466,Village_36466,Bihar,Nagpur,Groundwater,8.01,816,457,0.64,0.038,Unsafe
36467,Village_36467,Madhya Pradesh,Jaipur,Groundwater,7.01,927,104,2.83,0.0,Unsafe
36468,Village_36468,Maharashtra,Kolkata,Groundwater,7.82,1434,482,1.03,0.024,Unsafe
36469,Village_36469,Tamil Nadu,Ahmedabad,Groundwater,7.27,777,152,0.77,0.009,Unsafe
36470,Village_36470,Gujarat,Chennai,Groundwater,7.31,769,240,2.71,0.001,Unsafe
36471,Village_36471,Rajasthan,Chennai,Groundwater,7.31,969,349,0.25,0.004,Unsafe
36472,Village_36472,Uttar Pradesh,Patna,Groundwater,6.89,976,217,1.07,0.029,Unsafe
36473,Village_36473,Gujarat,Kolkata,Groundwater,8.41,956,466,0.64,0.087,Unsafe
36474,Village_36474,Tamil Nadu,Kolkata,Groundwater,6.62,1391,149,2.99,0.081,Unsafe
36475,Village_36475,Maharashtra,Kolkata,Groundwater,7.23,1170,236,0.23,0.088,Unsafe
36476,Village_36476,Bihar,Nagpur,Groundwater,8.25,781,408,2.4,0.016,Unsafe
36477,Village_36477,Tamil Nadu,Muzaffarnagar,Groundwater,8.41,807,152,0.61,0.032,Unsafe
36478,Village_36478,Bihar,Kolkata,Groundwater,6.66,552,231,1.01,0.013,Unsafe
36479,Village_36479,West Bengal,Chennai,Groundwater,6.79,1095,114,0.84,0.08,Unsafe
36480,Village_36480,Madhya Pradesh,Chennai,Groundwater,8.26,384,179,0.66,0.038,Unsafe
36481,Village_36481,Maharashtra,Muzaffarnagar,Groundwater,7.71,904,106,2.43,0.007,Unsafe
36482,Village_36482,Madhya Pradesh,Patna,Groundwater,8.37,1084,471,0.93,0.068,Unsafe
36483,Village_36483,West Bengal,Ahmedabad,Groundwater,8.0,751,263,2.34,0.037,Unsafe
36484,Village_36484,Uttar Pradesh,Ahmedabad,Groundwater,7.91,569,268,0.5,0.027,Unsafe
36485,Village_36485,Maharashtra,Ahmedabad,Groundwater,8.39,927,478,2.43,0.096,Unsafe
36486,Village_36486,Tamil Nadu,Patna,Groundwater,7.37,959,171,0.83,0.076,Unsafe
36487,Village_36487,Madhya Pradesh,Kolkata,Groundwater,7.7,1077,270,0.58,0.06,Unsafe
36488,Village_36488,Uttar Pradesh,Muzaffarnagar,Groundwater,7.89,1216,158,1.85,0.042,Unsafe
36489,Village_36489,West Bengal,Muzaffarnagar,Groundwater,7.58,292,255,0.56,0.062,Unsafe
36490,Village_36490,Madhya Pradesh,Kolkata,Groundwater,6.92,990,294,1.66,0.097,Unsafe
36491,Village_36491,Rajasthan,Kolkata,Groundwater,8.04,510,190,0.51,0.045,Unsafe
36492,Village_36492,Bihar,Chennai,Groundwater,8.13,1098,270,1.47,0.02,Unsafe
36493,Village_36493,Rajasthan,Nagpur,Groundwater,8.08,1302,429,0.31,0.096,Unsafe
36494,Village_36494,Tamil Nadu,Muzaffarnagar,Groundwater,6.54,1484,282,2.13,0.026,Unsafe
36495,Village_36495,Madhya Pradesh,Ahmedabad,Groundwater,8.21,1179,130,1.92,0.097,Unsafe
36496,Village_36496,Gujarat,Bhopal,Groundwater,7.91,1488,196,2.61,0.091,Unsafe
36497,Village_36497,Madhya Pradesh,Muzaffarnagar,Groundwater,8.04,678,470,2.57,0.093,Unsafe
36498,Village_36498,Madhya Pradesh,Patna,Groundwater,8.33,1316,115,0.53,0.076,Unsafe
36499,Village_36499,Uttar Pradesh,Jaipur,Groundwater,6.84,1387,237,0.85,0.097,Unsafe
36500,Village_36500,Rajasthan,Patna,Groundwater,7.19,1453,148,1.24,0.094,Unsafe
36501,Village_36501,Gujarat,Bhopal,Groundwater,8.44,462,150,0.72,0.057,Unsafe
36502,Village_36502,Bihar,Bhopal,Groundwater,7.25,262,130,2.87,0.011,Unsafe
36503,Village_36503,Gujarat,Nagpur,Groundwater,6.94,958,177,2.37,0.051,Unsafe
36504,Village_36504,Tamil Nadu,Muzaffarnagar,Groundwater,7.49,476,107,0.68,0.1,Unsafe
36505,Village_36505,Uttar Pradesh,Kolkata,Groundwater,7.13,260,246,1.18,0.054,Unsafe
36506,Village_36506,Tamil Nadu,Ahmedabad,Groundwater,7.44,1115,105,1.37,0.022,Unsafe
36507,Village_36507,Maharashtra,Nagpur,Groundwater,8.36,1095,135,1.13,0.045,Unsafe
36508,Village_36508,Rajasthan,Bhopal,Groundwater,7.17,1290,128,1.09,0.059,Unsafe
36509,Village_36509,Rajasthan,Ahmedabad,Groundwater,7.18,1312,365,0.67,0.065,Unsafe
36510,Village_36510,Bihar,Nagpur,Groundwater,7.45,1227,107,0.45,0.018,Unsafe
36511,Village_36511,West Bengal,Ahmedabad,Groundwater,6.75,1139,454,0.97,0.082,Unsafe
36512,Village_36512,Maharashtra,Kolkata,Groundwater,7.4,1442,333,1.08,0.028,Unsafe
36513,Village_36513,Tamil Nadu,Muzaffarnagar,Groundwater,7.53,315,302,1.52,0.029,Unsafe
36514,Village_36514,Maharashtra,Muzaffarnagar,Groundwater,7.45,1169,234,1.66,0.055,Unsafe
36515,Village_36515,Gujarat,Muzaffarnagar,Groundwater,8.24,397,186,0.42,0.0,Safe
36516,Village_36516,Bihar,Ahmedabad,Groundwater,7.45,372,211,1.53,0.01,Unsafe
36517,Village_36517,Maharashtra,Muzaffarnagar,Groundwater,6.81,946,417,0.68,0.005,Unsafe
36518,Village_36518,Maharashtra,Jaipur,Groundwater,7.08,1482,202,1.75,0.077,Unsafe
36519,Village_36519,West Bengal,Ahmedabad,Groundwater,6.97,358,324,1.15,0.075,Unsafe
36520,Village_36520,Tamil Nadu,Patna,Groundwater,7.07,863,321,2.25,0.089,Unsafe
36521,Village_36521,West Bengal,Patna,Groundwater,8.02,465,273,0.7,0.029,Unsafe
36522,Village_36522,Madhya Pradesh,Kolkata,Groundwater,6.79,256,102,1.59,0.091,Unsafe
36523,Village_36523,Madhya Pradesh,Muzaffarnagar,Groundwater,7.44,1184,268,0.57,0.036,Unsafe
36524,Village_36524,Tamil Nadu,Chennai,Groundwater,6.8,1197,324,1.97,0.001,Unsafe
36525,Village_36525,Uttar Pradesh,Bhopal,Groundwater,7.19,402,342,1.13,0.033,Unsafe
36526,Village_36526,West Bengal,Chennai,Groundwater,7.8,923,216,2.09,0.093,Unsafe
36527,Village_36527,Madhya Pradesh,Patna,Groundwater,7.62,245,279,2.77,0.086,Unsafe
36528,Village_36528,Madhya Pradesh,Kolkata,Groundwater,6.61,408,312,2.91,0.077,Unsafe
36529,Village_36529,Madhya Pradesh,Nagpur,Groundwater,7.63,430,263,0.65,0.056,Unsafe
36530,Village_36530,Uttar Pradesh,Nagpur,Groundwater,7.07,1499,492,2.99,0.016,Unsafe
36531,Village_36531,West Bengal,Muzaffarnagar,Groundwater,7.2,386,252,2.92,0.018,Unsafe
36532,Village_36532,Maharashtra,Chennai,Groundwater,7.86,1490,453,1.51,0.031,Unsafe
36533,Village_36533,Uttar Pradesh,Patna,Groundwater,7.35,445,409,0.95,0.028,Unsafe
36534,Village_36534,Gujarat,Bhopal,Groundwater,7.85,299,433,0.58,0.057,Unsafe
36535,Village_36535,Rajasthan,Ahmedabad,Groundwater,8.33,691,288,0.69,0.054,Unsafe
36536,Village_36536,West Bengal,Patna,Groundwater,7.34,1064,430,2.34,0.024,Unsafe
36537,Village_36537,Bihar,Kolkata,Groundwater,6.95,219,436,1.74,0.008,Unsafe
36538,Village_36538,Rajasthan,Jaipur,Groundwater,6.57,495,171,1.58,0.086,Unsafe
36539,Village_36539,Maharashtra,Bhopal,Groundwater,7.64,753,182,1.17,0.015,Unsafe
36540,Village_36540,Bihar,Jaipur,Groundwater,7.09,727,223,1.09,0.064,Unsafe
36541,Village_36541,Bihar,Chennai,Groundwater,6.77,1415,318,1.14,0.086,Unsafe
36542,Village_36542,Tamil Nadu,Ahmedabad,Groundwater,6.89,1398,397,2.06,0.035,Unsafe
36543,Village_36543,West Bengal,Patna,Groundwater,8.08,1084,461,2.86,0.085,Unsafe
36544,Village_36544,Rajasthan,Ahmedabad,Groundwater,6.7,1449,316,2.86,0.098,Unsafe
36545,Village_36545,Bihar,Kolkata,Groundwater,7.43,1215,128,1.36,0.058,Unsafe
36546,Village_36546,Madhya Pradesh,Kolkata,Groundwater,6.55,468,350,1.55,0.094,Unsafe
36547,Village_36547,Uttar Pradesh,Ahmedabad,Groundwater,7.95,1329,217,0.88,0.004,Unsafe
36548,Village_36548,Madhya Pradesh,Bhopal,Groundwater,6.84,754,325,2.31,0.048,Unsafe
36549,Village_36549,Tamil Nadu,Bhopal,Groundwater,8.46,1444,418,1.06,0.022,Unsafe
36550,Village_36550,Gujarat,Nagpur,Groundwater,8.49,266,492,2.61,0.033,Unsafe
36551,Village_36551,Gujarat,Chennai,Groundwater,7.54,540,301,2.63,0.056,Unsafe
36552,Village_36552,Gujarat,Bhopal,Groundwater,8.48,573,429,2.85,0.05,Unsafe
36553,Village_36553,Uttar Pradesh,Nagpur,Groundwater,8.33,924,256,2.62,0.045,Unsafe
36554,Village_36554,Gujarat,Ahmedabad,Groundwater,8.08,592,198,2.85,0.085,Unsafe
36555,Village_36555,Tamil Nadu,Kolkata,Groundwater,6.97,254,318,0.67,0.031,Unsafe
36556,Village_36556,Gujarat,Bhopal,Groundwater,7.83,482,126,1.96,0.05,Unsafe
36557,Village_36557,Uttar Pradesh,Kolkata,Groundwater,7.62,301,225,0.87,0.024,Unsafe
36558,Village_36558,Tamil Nadu,Chennai,Groundwater,7.18,1322,131,1.57,0.084,Unsafe
36559,Village_36559,Maharashtra,Nagpur,Groundwater,6.73,804,419,2.24,0.05,Unsafe
36560,Village_36560,Tamil Nadu,Chennai,Groundwater,7.39,1242,391,2.75,0.068,Unsafe
36561,Village_36561,Gujarat,Kolkata,Groundwater,7.9,1335,241,1.84,0.073,Unsafe
36562,Village_36562,Tamil Nadu,Chennai,Groundwater,8.31,807,343,0.7,0.075,Unsafe
36563,Village_36563,Rajasthan,Ahmedabad,Groundwater,7.08,1067,345,0.25,0.034,Unsafe
36564,Village_36564,Rajasthan,Kolkata,Groundwater,6.79,657,156,2.2,0.063,Unsafe
36565,Village_36565,Maharashtra,Ahmedabad,Groundwater,7.59,516,204,0.87,0.044,Unsafe
36566,Village_36566,Gujarat,Kolkata,Groundwater,7.49,221,205,2.81,0.078,Unsafe
36567,Village_36567,West Bengal,Bhopal,Groundwater,6.64,704,365,2.01,0.072,Unsafe
36568,Village_36568,Madhya Pradesh,Nagpur,Groundwater,7.06,1280,156,3.0,0.076,Unsafe
36569,Village_36569,Madhya Pradesh,Jaipur,Groundwater,7.6,355,242,0.98,0.059,Unsafe
36570,Village_36570,Bihar,Patna,Groundwater,8.45,1338,449,2.0,0.05,Unsafe
36571,Village_36571,Uttar Pradesh,Nagpur,Groundwater,7.06,589,355,0.69,0.0,Unsafe
36572,Village_36572,Tamil Nadu,Muzaffarnagar,Groundwater,6.71,1041,113,1.11,0.092,Unsafe
36573,Village_36573,Rajasthan,Jaipur,Groundwater,6.59,993,467,2.16,0.098,Unsafe
36574,Village_36574,Uttar Pradesh,Muzaffarnagar,Groundwater,8.42,200,484,1.75,0.076,Unsafe
36575,Village_36575,Madhya Pradesh,Jaipur,Groundwater,7.76,526,102,2.17,0.039,Unsafe
36576,Village_36576,Rajasthan,Kolkata,Groundwater,8.41,1139,406,2.5,0.051,Unsafe
36577,Village_36577,Gujarat,Jaipur,Groundwater,6.72,1041,436,0.35,0.041,Unsafe
36578,Village_36578,Maharashtra,Muzaffarnagar,Groundwater,7.39,1097,498,2.58,0.019,Unsafe
36579,Village_36579,Rajasthan,Chennai,Groundwater,7.83,472,425,1.06,0.06,Unsafe
36580,Village_36580,Uttar Pradesh,Kolkata,Groundwater,7.28,1013,313,0.25,0.026,Unsafe
36581,Village_36581,Rajasthan,Jaipur,Groundwater,8.41,356,339,0.93,0.049,Unsafe
36582,Village_36582,Gujarat,Bhopal,Groundwater,7.13,754,370,2.91,0.091,Unsafe
36583,Village_36583,Bihar,Muzaffarnagar,Groundwater,7.52,309,279,2.82,0.048,Unsafe
36584,Village_36584,Rajasthan,Bhopal,Groundwater,6.89,707,285,2.67,0.006,Unsafe
36585,Village_36585,Madhya Pradesh,Nagpur,Groundwater,7.05,749,397,1.96,0.002,Unsafe
36586,Village_36586,Madhya Pradesh,Muzaffarnagar,Groundwater,7.23,1406,238,2.03,0.016,Unsafe
36587,Village_36587,West Bengal,Patna,Groundwater,7.31,1389,256,1.87,0.089,Unsafe
36588,Village_36588,Rajasthan,Kolkata,Groundwater,7.68,994,125,2.45,0.05,Unsafe
36589,Village_36589,Tamil Nadu,Jaipur,Groundwater,6.82,591,194,1.19,0.043,Unsafe
36590,Village_36590,Bihar,Chennai,Groundwater,7.33,1111,475,1.08,0.069,Unsafe
36591,Village_36591,Tamil Nadu,Bhopal,Groundwater,8.2,673,467,0.86,0.056,Unsafe
36592,Village_36592,Uttar Pradesh,Nagpur,Groundwater,7.64,493,432,0.86,0.011,Unsafe
36593,Village_36593,Madhya Pradesh,Chennai,Groundwater,6.84,605,282,2.74,0.05,Unsafe
36594,Village_36594,Rajasthan,Muzaffarnagar,Groundwater,7.92,1384,186,0.73,0.075,Unsafe
36595,Village_36595,Maharashtra,Nagpur,Groundwater,6.95,588,420,1.35,0.076,Unsafe
36596,Village_36596,Maharashtra,Patna,Groundwater,6.86,201,280,2.62,0.039,Unsafe
36597,Village_36597,Tamil Nadu,Bhopal,Groundwater,6.92,1471,264,0.97,0.007,Unsafe
36598,Village_36598,Madhya Pradesh,Ahmedabad,Groundwater,7.1,502,195,2.64,0.004,Unsafe
36599,Village_36599,West Bengal,Nagpur,Groundwater,6.5,1040,145,1.05,0.013,Unsafe
36600,Village_36600,Bihar,Ahmedabad,Groundwater,7.72,1489,138,2.36,0.013,Unsafe
36601,Village_36601,Gujarat,Muzaffarnagar,Groundwater,6.95,302,190,2.31,0.084,Unsafe
36602,Village_36602,Bihar,Chennai,Groundwater,7.08,1030,173,2.95,0.082,Unsafe
36603,Village_36603,Bihar,Patna,Groundwater,8.42,1390,232,1.5,0.077,Unsafe
36604,Village_36604,Gujarat,Muzaffarnagar,Groundwater,7.09,1431,454,1.72,0.021,Unsafe
36605,Village_36605,Tamil Nadu,Jaipur,Groundwater,6.9,1253,363,0.92,0.066,Unsafe
36606,Village_36606,Gujarat,Patna,Groundwater,7.09,319,180,1.98,0.085,Unsafe
36607,Village_36607,Tamil Nadu,Muzaffarnagar,Groundwater,6.51,1486,170,1.88,0.01,Unsafe
36608,Village_36608,Bihar,Kolkata,Groundwater,7.0,1056,276,2.16,0.054,Unsafe
36609,Village_36609,Madhya Pradesh,Chennai,Groundwater,6.71,1080,442,2.97,0.045,Unsafe
36610,Village_36610,Maharashtra,Jaipur,Groundwater,7.21,621,160,0.95,0.015,Unsafe
36611,Village_36611,Maharashtra,Kolkata,Groundwater,7.25,866,439,1.45,0.011,Unsafe
36612,Village_36612,Maharashtra,Nagpur,Groundwater,6.69,590,288,2.7,0.065,Unsafe
36613,Village_36613,Uttar Pradesh,Jaipur,Groundwater,6.95,473,391,1.76,0.045,Unsafe
36614,Village_36614,West Bengal,Jaipur,Groundwater,6.6,420,386,2.89,0.009,Unsafe
36615,Village_36615,Uttar Pradesh,Muzaffarnagar,Groundwater,7.56,492,432,2.74,0.0,Unsafe
36616,Village_36616,Uttar Pradesh,Patna,Groundwater,7.46,437,331,1.02,0.055,Unsafe
36617,Village_36617,Tamil Nadu,Kolkata,Groundwater,7.93,346,342,0.68,0.074,Unsafe
36618,Village_36618,Rajasthan,Patna,Groundwater,6.98,942,362,0.44,0.08,Unsafe
36619,Village_36619,Maharashtra,Patna,Groundwater,8.09,701,367,1.74,0.076,Unsafe
36620,Village_36620,West Bengal,Bhopal,Groundwater,6.86,444,184,0.35,0.003,Safe
36621,Village_36621,Bihar,Patna,Groundwater,7.85,598,267,1.53,0.004,Unsafe
36622,Village_36622,Uttar Pradesh,Muzaffarnagar,Groundwater,8.13,1338,353,1.0,0.035,Unsafe
36623,Village_36623,Rajasthan,Patna,Groundwater,7.83,1094,340,1.93,0.004,Unsafe
36624,Village_36624,West Bengal,Muzaffarnagar,Groundwater,6.74,523,475,1.51,0.008,Unsafe
36625,Village_36625,Madhya Pradesh,Chennai,Groundwater,8.44,1008,131,2.22,0.067,Unsafe
36626,Village_36626,West Bengal,Ahmedabad,Groundwater,6.65,705,259,1.67,0.086,Unsafe
36627,Village_36627,Tamil Nadu,Chennai,Groundwater,8.35,1113,110,2.59,0.045,Unsafe
36628,Village_36628,Bihar,Bhopal,Groundwater,7.44,741,124,1.78,0.006,Unsafe
36629,Village_36629,Bihar,Kolkata,Groundwater,6.5,946,139,0.53,0.091,Unsafe
36630,Village_36630,Bihar,Patna,Groundwater,7.45,532,254,2.89,0.015,Unsafe
36631,Village_36631,Maharashtra,Nagpur,Groundwater,7.69,763,474,1.87,0.08,Unsafe
36632,Village_36632,Tamil Nadu,Ahmedabad,Groundwater,8.12,449,230,1.44,0.073,Unsafe
36633,Village_36633,Rajasthan,Muzaffarnagar,Groundwater,6.91,884,144,2.84,0.022,Unsafe
36634,Village_36634,Tamil Nadu,Bhopal,Groundwater,6.93,345,293,0.57,0.069,Unsafe
36635,Village_36635,West Bengal,Jaipur,Groundwater,8.28,901,362,0.96,0.029,Unsafe
36636,Village_36636,West Bengal,Patna,Groundwater,7.6,565,143,0.4,0.091,Unsafe
36637,Village_36637,Maharashtra,Ahmedabad,Groundwater,6.86,978,105,0.85,0.075,Unsafe
36638,Village_36638,Uttar Pradesh,Patna,Groundwater,6.9,414,338,0.87,0.049,Unsafe
36639,Village_36639,Rajasthan,Muzaffarnagar,Groundwater,7.14,1362,302,2.26,0.085,Unsafe
36640,Village_36640,Uttar Pradesh,Nagpur,Groundwater,7.55,506,187,1.63,0.077,Unsafe
36641,Village_36641,Uttar Pradesh,Muzaffarnagar,Groundwater,8.33,814,237,1.1,0.095,Unsafe
36642,Village_36642,West Bengal,Jaipur,Groundwater,6.6,620,390,2.9,0.026,Unsafe
36643,Village_36643,Rajasthan,Kolkata,Groundwater,7.29,1419,197,2.31,0.063,Unsafe
36644,Village_36644,Madhya Pradesh,Chennai,Groundwater,8.13,694,153,0.31,0.047,Unsafe
36645,Village_36645,Maharashtra,Muzaffarnagar,Groundwater,8.43,1139,368,2.47,0.037,Unsafe
36646,Village_36646,Bihar,Ahmedabad,Groundwater,8.42,924,293,2.07,0.051,Unsafe
36647,Village_36647,West Bengal,Jaipur,Groundwater,7.71,312,241,2.45,0.085,Unsafe
36648,Village_36648,Maharashtra,Chennai,Groundwater,7.27,849,128,2.85,0.064,Unsafe
36649,Village_36649,Bihar,Chennai,Groundwater,7.11,421,144,0.77,0.007,Safe
36650,Village_36650,Uttar Pradesh,Chennai,Groundwater,8.1,768,169,0.81,0.021,Unsafe
36651,Village_36651,Tamil Nadu,Muzaffarnagar,Groundwater,7.24,1440,129,1.2,0.078,Unsafe
36652,Village_36652,Bihar,Patna,Groundwater,6.97,919,110,0.76,0.068,Unsafe
36653,Village_36653,Maharashtra,Nagpur,Groundwater,7.26,1044,111,2.94,0.029,Unsafe
36654,Village_36654,Rajasthan,Nagpur,Groundwater,7.45,523,407,2.06,0.024,Unsafe
36655,Village_36655,Tamil Nadu,Muzaffarnagar,Groundwater,6.89,878,157,1.77,0.077,Unsafe
36656,Village_36656,West Bengal,Jaipur,Groundwater,7.2,1175,220,1.16,0.052,Unsafe
36657,Village_36657,Maharashtra,Jaipur,Groundwater,8.47,1183,204,0.62,0.05,Unsafe
36658,Village_36658,Maharashtra,Nagpur,Groundwater,6.91,653,113,1.36,0.016,Unsafe
36659,Village_36659,Gujarat,Bhopal,Groundwater,7.48,1403,478,0.94,0.087,Unsafe
36660,Village_36660,Madhya Pradesh,Chennai,Groundwater,7.13,668,252,0.45,0.048,Unsafe
36661,Village_36661,Rajasthan,Ahmedabad,Groundwater,8.47,696,374,0.22,0.013,Unsafe
36662,Village_36662,Gujarat,Patna,Groundwater,6.84,681,123,0.9,0.089,Unsafe
36663,Village_36663,Bihar,Nagpur,Groundwater,8.22,484,382,2.43,0.038,Unsafe
36664,Village_36664,Maharashtra,Bhopal,Groundwater,8.35,949,468,0.57,0.024,Unsafe
36665,Village_36665,Uttar Pradesh,Chennai,Groundwater,6.99,386,300,0.32,0.051,Unsafe
36666,Village_36666,Madhya Pradesh,Nagpur,Groundwater,7.99,766,303,1.03,0.036,Unsafe
36667,Village_36667,Uttar Pradesh,Muzaffarnagar,Groundwater,6.87,772,273,0.49,0.063,Unsafe
36668,Village_36668,Uttar Pradesh,Muzaffarnagar,Groundwater,7.31,482,291,2.8,0.069,Unsafe
36669,Village_36669,West Bengal,Chennai,Groundwater,7.04,545,258,2.96,0.093,Unsafe
36670,Village_36670,Madhya Pradesh,Nagpur,Groundwater,6.89,1213,460,0.33,0.072,Unsafe
36671,Village_36671,Uttar Pradesh,Chennai,Groundwater,6.56,1148,197,2.07,0.089,Unsafe
36672,Village_36672,Uttar Pradesh,Kolkata,Groundwater,7.72,741,178,2.93,0.095,Unsafe
36673,Village_36673,Madhya Pradesh,Ahmedabad,Groundwater,8.07,763,436,2.41,0.045,Unsafe
36674,Village_36674,Gujarat,Ahmedabad,Groundwater,7.6,1153,120,0.67,0.046,Unsafe
36675,Village_36675,West Bengal,Patna,Groundwater,7.71,1025,410,0.81,0.083,Unsafe
36676,Village_36676,Maharashtra,Kolkata,Groundwater,7.02,685,148,2.14,0.013,Unsafe
36677,Village_36677,Maharashtra,Patna,Groundwater,8.03,684,216,0.3,0.057,Unsafe
36678,Village_36678,Bihar,Chennai,Groundwater,7.38,1422,454,1.76,0.077,Unsafe
36679,Village_36679,Uttar Pradesh,Ahmedabad,Groundwater,8.37,368,314,2.77,0.09,Unsafe
36680,Village_36680,Madhya Pradesh,Ahmedabad,Groundwater,8.35,354,167,0.83,0.096,Unsafe
36681,Village_36681,Rajasthan,Jaipur,Groundwater,6.79,1048,214,0.47,0.012,Unsafe
